"PN60: Okay, I got all that and I understand and uh, what your, saying to  me is that your agreeing to uh, to defuse the bomb and to throw the caps out if we'll let you uh, talk to <ON82 First Name> and, and see her, is  that correct <HT01 First Name>?",,,1,,,,,,if she gets here will you let everyone off and defuse the bomb,1,1
"HT01: If I talk to her, I'll feel a little more at ease. Second of all,  if she'll board the plane, then we'll all walk out alive, okay.",,,1,,,,,,everyone walks off if she comes on board,1,1
"PN60: Okay, that sounds good to me, but listen. I can't promise you that  she will board the plane, I can't make her go on board with you, you'll have to talk to her yourself, okay.  [pause]",1,,,,,,,,reason,1,0
"PN60: <HT01 First Name>, did you hear me?",,,,,,,,,,0,0
"CH30: Yea, he heard ya.",,,,,,,,,,0,0
"PN60: Okay, that's good, I just want him to that uh, that once she gets  here, all I can tell him is that you'll be able to see her, I can't assure him that, that she's going aboard that plane. I can't  make her go aboard the plane. Over.",1,,,,,,,,reason,1,0
"HT01: Giving me assurances like that to me <PN60 First Name>, just like you can't  assure me that she was here, you had some good news for me. Ha, where the Fuck's the good news at buddy?",,,,,,,,,,0,0
"PN60: Okay, I had just talked to her on the, by phone, I had just located her, I talked to her and she agreed to come to the airport and she's on route right now to the airport, that's all I can tell you, I was very excited about that, I felt good about that and I wanted  you to feel good about it. [pause] She's coming <HT01 First Name>, believe me, all you have to do is just hang with me for a few more minutes,  son.  (pause distant talking in the background)",2,,,,1,,,,other: reasons why she's not there; liking: familiarity (son),1,1
"HT01: Establish communication and if my mee, needs can not be met, I  repeat, if my needs can not be met, tell me now, I will disestablish communications, from here on out your talking to my  pilot and you will get an arbitrator in between us. My pilot will  arbitrate for us. 10-4!",,,,,,,,,,0,0
PN60: This is <PN60 First Name> to the Captain.,,,,,,,,,,0,0
"CH30: Yea, go ahead.",,,,,,,,,,0,0
"PN60: Okay, I want to assure you and <HT01 First Name> that all of his demands will  be met and can be met, and to, all he has to do is to stay calm and all his demands will be met, I want you to, to uh, to pass that on to him, because it's important, I'm trying to work with him,  everybody is trying to work with him the best way that we can. Over.",,,1,,,,,,we'll get the deal done,1,1
"CH30: Yea, I think everythings fine, it's just uh, as soon as you get,  get uh, <ON82 First Name> up here things ull be alot better.",,,,,,,,,,0,0
"PN60: Okay Captain, I just want uh, to let you know that I did talk to  her on the phone, she has agreed to come to the airport, I understand that she is at the airport at this time, I'm in one  location and she's in another location as soon as she gets here I  will recontact you and <HT01 First Name> and <HT01 First Name> can talk to her, at that  point I hope that uh, we can set up an arrangment where <HT01 First Name> can  see her, at that point, I hope that he will keep his word and  defuse the bomb and uh, and all of us can get out of this thing  safetly without anyone being injured.",,,,1,,,,,keep your word id I produce,1,1
"HT01: <PN60 First Name>, you've already told me she was in the airport, you have no  proof of it, you haven't seen her, you haven't established communications with her, your going on intelligence, intelligences  is bum fuckin' idiots. Now I'm tellin' you one thing, and this is  not intelligent, this is from me to you <PN60 First Name>, sit here and  bullshit me if you want to, keep trin' to bullshit me, your not  going to fuckin' bullshit me.",,,,,,,,,,0,0
"PN60: I'm not bullshitting you, I'm not relying on intelligence. I talked to her myself by telephone <HT01 First Name>.",,,,,,,,,,0,0
"HT01: More pissed off, second of all [pause] I'm sitting here, I've  kept my fuckin' pilot and co pilot under complete control we have had a good relationship, your are, I'm gonna have to break communications with you if. . . sending this commonness",,,,,,,,,,0,0
PN60: [<HT01 First Name> listen],,,,,,,,,,0,0
"HT01:  propaganda into us, I'm tired of you trying to send things to me,  tell me things that aren't true, okay.",,,,,,,,,,0,0
"PN60: <HT01 First Name> I want you to listen to me, are you listening now?",,,,,,,,,,0,0
"HT01: Need someone here, I've told you someone besides <ON82 First Name> you could  reach, you have, you can't reach <ON82 First Name>. I'm tired of you telling me  there in the area, <PN60 First Name> your negotiating for time, I don't have a  whole hell of a lot of time. My time is already bought, these  people want to live, I'm willing to let um live.",,,,,,,,,,0,0
"PN60: <HT01 First Name>, <HT01 First Name>.",,,,,,,,,,0,0
HT01: [  ] <PN60 First Name>.,,,,,,,,,,0,0
"PN60: <HT01's Mother's Full Name> is your mother, right <HT01 First Name>. [pause] <PN60 First Name> to  <HT01 First Name>.",,,,,,,,,,0,0
"CH30: Yea, he said that's correct.",,,,,,,,,,0,0
"PN60: Okay, we're trying to reach her too and as soon as we reach her in  Athens uh, she'll be down here by helicopter as soon as we can get her down here.",,,,,,,,,,0,0
"CH30: Okay, he said that would be fine.",,,,,,,,,,0,0
"PN60: Okay, I want him to know that we're gonna get her down here also.",,,,,,,,,,0,0
"CH30: Yea, he heard ya.  [pause]",,,,,,,,,,0,0
"ON80: Operations 5, 4, 23, 44.  [pause]",,,,,,,,,,0,0
"PN60: Yes sir, I want you to know that we have gotten ahold of your wife  and uh, we have a call in right now to Mrs. <Name>. So we're working on everything okay.",,,,,,,,,,0,0
"CH30: Okay, did you get ahold of <CH31 First Name>'s husband?",,,,,,,,,,0,0
PN60: That's affirmative.,,,,,,,,,,0,0
"HT01: I mean it when I told you to, God Damnit, I'm gettin' pissed off  <PN60 First Name>, GOD DAMNIT! [pause]",,,,,,,,,,0,0
HT01: <PN60 First Name>.,,,,,,,,,,0,0
PN60: Yea <HT01 First Name>.,,,,,,,,,,0,0
"HT01: Go ahead, and bring us some food out, I'm tired of you waiting,  we're hungry! Go ahead and bring us some food out, repea [radio  interference] They must follow out the closest one to the airport, caution truck [radio interference] food in, send it straight [radio  interference] fucking asking you all to meet my deman [radio  interference] <PN60 First Name>, thank you.",,,,,,,,,,0,0
"PN60: Okay, everybody's hungry on that plane, and we're gonna get some  food out and we're gonna bring it out uh, just a, just a minute, just hold on for two or three minutes and we'll get the food out to  ya, okay.  [pause]",,,,,,,,,,0,0
HT01: <PN60 First Name>!,,,,,,,,,,0,0
PN60: Yea <HT01 First Name>.,,,,,,,,,,0,0
HT01: I want some coffee.,,,,,,,,,,0,0
"PN60: Okay, I've already told the man to bring the food out and it's on  it's way out right now, he'll bring that out as soon as he's done, I'll, when, when he comes back, we'll have some coffee, he can  bring that out. You should have told me that you wanted coffee,  but as soon as he brings the food out, I'll have him bring coffee out to you, okay.",,,,,,,,,,0,0
"HT01: Food, I'm tired of waiting. I'm gonna sit here and I'm gonna keep  shouting, I'm not gonna give you a deadline, you decide when the DEADline is.",,,,,,,,,,0,0
"PN60: Okay, the food is coming out right now, and I want you to uh, be  aware of that and don't do anything because it's coming out. Stay in contact with me. [pause] Okay, it's coming to the pilot's  window, you talk to me though, I want you to know that everything  is alright.",1,,,,,,,,reason,1,0
HT01: With you.,,,,,,,,,,0,0
"PN60: Okay, I want you to know that everything is alright and we're gonna  bring the food out to you right now, keep in contact with me though, I don't, okay.",1,,,,,,,,reason,1,0
CH30: Everythings fine.  [pause],,,,,,,,,,0,0
"ON80: Operations you read 5, 4.",,,,,,,,,,0,0
PN60: <PN60 First Name> to <HT01 First Name>. [pause] This is <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"CH30: Uh, he don't wanna talk to ya, want <ON82 First Name>.",,,,,,,,,,0,0
"PN60: Okay, Captain would you let me know when you see the truck going  out there, please.",,,,,,,,,,0,0
"CH30: Okay, uh, you got somebody out in the yellow truck or uh, what?",,,,,,,,,,0,0
"PN60: I don't know what color it's gonna be, but there goin' to uh, bring  this food out and hand it through the pilot's window, okay.",,,,,,,,,,0,0
HT01: <PN60 First Name>.,,,,,,,,,,0,0
"PN60: Yes. [pause] Yea, <PN60 First Name> to <HT01 First Name> go ahead.",,,,,,,,,,0,0
"HT01: Told you exactly which truck I wanted to bring it out, I gave you a  specific truck. If you cannot meet that, all I'm asking for and that is my basic needs, as in Maslow's theory, food, shelter, and  clothing. If you can't send it out, if you gotta get your FBI men  on a truck to try to get on this goddamn uh, plane, then uh, send  um on.",,,,,,,,,,0,0
"PN60: There is no FBI men on the thing, all we gonna do is bring the  food out to you just as you requested.",,,,,,,,,,0,0
"HT01: Firmative, but right now I'm between my pilot and co pilot I want  to take the first truck which is to my left, yellow truck, next to the damn white tanker, I want to take, I wanted to deliver the  food, I don't wanna see nobody go in it, I want the food, you've  got two-minutes [  ] I want the food to go on to it, I want those two men to deliver.",,,,,,,,,,0,0
"PN60: <HT01 First Name> I want you to listen to me. I'm not in a position, the  foods on the way right now, you can see it coming out, can't yea.",,,,,,,,,,0,0
HT01: Negatory!,,,,,,,,,,0,0
"PN60: Hold on for a minute I, hold on for a second.",,,,,,,,,,0,0
HT01: And I don't see any food coming my way yet.,,,,,,,,,,0,0
"PN60: Okay then, you let me know when you do, because it's in route right  now, okay.",,,,,,,,,,0,0
"HT01: I see one man getting into a yellow truck now, he's stalling, shit,  if you all want to bring the food, you all can bring it. If you all want to keep stallin', then keep stallin' <PN60 First Name>, keep stallin'  for time because your buying your own time.",,,,,,,,,,0,0
"PN60: Okay, the foods coming out to you right now, my friend. [pause]  <HT01 First Name>, do you see the truck?",,,,,1,,,,friend,1,1
"HT01: <ON82 First Name> was here at the airport just a little bit ago you, you uh,  obviously, you uh, you all have screwed her up, ah, she's not comin', tell me what the deal is, I want to know, Now!",,,,,,,,,,0,0
"PN60: Okay, the deal is this. I have her right here in my office right  now, that is the deal, will you listen to me for instance, okay buddy.",,,,,1,,,,buddy,1,1
HT01: Negatory!,,,,,,,,,,0,0
"PN60: Alright <HT01 First Name>, what do you want? What do you want, you tell me  what you want.",,,,,,,,,,0,0
"HT01: I was to claim my demands, if you can't meet um, then there's no  use in me living, you understand what I'm saying?",,,,,,,,,,0,0
"PN60: I understand my friend and I can, but let me tell you this  [pause] I'm at the position right now to meet all of your demands. I understand your demand that we've met them, and we will  continue to meet them, okay.",2,,,,1,,,,other: self-consistency; liking: friend,1,1
"HT01: Negatory. You haven't met them, you haven't done what I've asked  you to do, I asked you all to do one simple thing when I came, we landed at 11:35, it is now 2:25 approxim [radio is cutting out]  hour and fifty [radio is cutting out] I'm watching the clock [radio  is cutting out] tick, tick, tick, tick, tick, tick, tick. I'm tired of waiting <PN60 First Name>.",,,,,,,,,,0,0
"PN60: Okay, lets get some food into you, and then we can uh, talk  some more okay. Do you see the food coming?",,,,,,,,,,0,0
"HT01: Just buying time, if <ON82 First Name>'s there why can't she bring the food out?  Your bullshittin' me, you can't, if you can't get <ON82 First Name> on, on the line your bullshittin' me, don't lie to me <PN60 First Name>, I've told you  once before quit lying to me okay.",,,,,,,,,,0,0
"PN60: Hold on for one second. Here's what I'm gonna do for you, [pause]  and I just want you to listen to me. All I'm going to do is, is to put her on the radio to identify herself for a second and then I'm  gonna talk to you just to show you that I'm for real, do you  understand that?",1,,,,,,,,trust,1,0
"HT01: Put uh, Negatory. I wanna talk to <ON82 First Name> for a minute and I want a fin, at least one minute and find out whether she's who she is.",,,,,,,,,,0,0
"PN60: Okay, hold on for a minute my friend. [pause]",,,,,1,,,,friend,1,1
"ON80: [  ]. 5, 4 call on all frequency.",,,,,,,,,,0,0
"HT01: Tell um to stop the food! I said stop the food, I want to talk to <ON82 First Name> before the food comes!",,,,,,,,,,0,0
"PN60: This is <PN60 First Name> to uh, <HT01 First Name>. [pausej This is <PN60 First Name> to <HT01 First Name>. [pause]",,,,,,,,,,0,0
"HT01: Food is comin' now, I want to talk to <ON82 First Name>, we're gettin' apples,  we requested damn prime rib.",,,,,,,,,,0,0
"ON82: [<HT01 First Name>, I'm here. <HT01 First Name>, I'm here, this is <ON82 First Name>.]",,,,,,,,,,0,0
PN60: <PN60 First Name> to <HT01 First Name>. [pause] <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
HT01: [  ].,,,,,,,,,,0,0
"PN60: Okay, I want you to talk to <ON82 First Name> right now.",,,,,,,,,,0,0
"ON82: <HT01 First Name>, this is <ON82 First Name>.",,,,,,,,,,0,0
HT01: Baby.,,,,,,,,,,0,0
ON82: <HT01 First Name>.,,,,,,,,,,0,0
HT01: I'm listening to ya <ON82 First Name> baby.,,,,,,,,,,0,0
ON82: What's goin' on?,,,,,,,,,,0,0
"HT01: I'm just tryin' to get help <ON82 First Name>, that's all I want is help and I'm willin' to let the pilot and the co pilot go, I'm gonna come off of here if they'll put me into a drug rehab. where I can get help, I've tried my best, I tried my best to write a letter, I, I send, tried to send a congressional letter yesterday before I left the drug rehab. They refused to accept it, I've done, I've exhausted all means of gettin' help <ON82 First Name>, I'm sorry that I have to get to this point that I need help. It's, the, this is what I have to do.",,,1,,,,,,I want help in exchange for the pilots,1,1
PN60: <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
HT01: Go ahead <PN60 First Name>.,,,,,,,,,,0,0
"PN60: Okay, I've told you that she was here, didn't I? [pause] <HT01 First Name>.  [pause] <PN60 First Name> to <HT01 First Name>.",1,,,,,,,,trust,1,0
HT01: Go ahead <PN60 First Name>.,,,,,,,,,,0,0
"PN60: Okay, I kept my promise my friend like I told you that I was going  to locate her. I've located her, you've, you've talked to her as I promised and don't you feel like I've done something for you now?",1,,,,,,,,trust,1,0
"HT01: Agreed. We have reached a mutual point, however my demands have  not been met en a, neither have yours. We've got to come a little further then that <PN60 First Name> before I'm willin' to give up my  crew.",,,,1,,,,,that's good but remember the original deal you agreed to,1,1
"PN60: I understand buddy, but at least we're on the right track, right?",,,,,1,,,,friend,1,1
HT01: That's affirmative.,,,,,,,,,,0,0
"PN60: Okay let me ask you something uh, uh, uh, your a military man uh,  tell me about that bomb uh, what type of device is that again?",,,,,,,,,,0,0
"HT01: That's classified material, I'm not aloud divulge that under the  act of uh, under nuclear war act uh, established in 1951, I'm not aloud to divulge that bomb, <PN60 First Name>. I apologize for you uh, for it,  but uh, it's classified material, I, I haven't seen you, I haven't  seen your access card, I don't know you have access to that bomb.  10-4!",1,,,,,,,,reason why he won’t tell him about the bomb,1,0
"PN60: That's a good point <HT01 First Name>, your always thinking my man, that's,  that's very good. What type of training have you had on explosives?",,,,,1,,,,compliment,1,1
HT01: Let's just say I've had enough.,,,,,,,,,,0,0
"PN60: Okay, you mentioned on 120 degrees fahrenheit make's the device work, uh,  what do you mean by that, I don't understand.",,,,,,,,,,0,0
"HT01: Your the one who works for the federal and bureau uh, federal  bureau of investigation and it's uh, your responsibility to understand those type of things, it's not my responsibility, the  only thing I'm suppose to do is be trained to kill and to do it as  fast as I can and to the best of my ability. It's your responsibility to understand how things like that work, okay <PN60 First Name>.  So you take and you sit down, I want you to read off plan 5500, sit  down and if you can get access to that document off plan 5500, sit  down and read it, and then you will find out how things work, okay.  10-4!",,,,,,,,,,0,0
"PN60: Okay, very good. Your the bomb expert, that's good uh, what type  of top secret clearance do you have?",,,,,1,,,,compliment (expert),1,1
"HT01: I can't divulge that type of classified material under grounds  that I might incriminate myself, I've already been through enough shit in the Marine Corp., I've done spent enough time in the brig.  10-4!",1,,,,,,,,reason why he can't talk about the bomb,1,0
"PN60: <HT01 First Name>, you gotta slow down and talk a little bit slower, it's hard  for me to understand you, okay.",,,,,,,,,,0,0
"HT01: I apologize <PN60 First Name>, that's your problem, uh, obviously you were  trained in classified material and you were trained in central intelligence agency type of deals, obviously you should be able to  take and listen to what I say, take my orders and act on them, if  you can't, you don't deserve to be with the FBI, you should be  fuckin' sweepin the fll, uh, street gutter, let's face it.",,,,,,,,,,0,0
"PN60: <HT01 First Name>, I'm on plan uh, 5500 uh, will that tell me what type of, of  damage that device will do, or what?",,,,,,,,,,0,0
"HT01: Affirmative. That'll tell you the kind of uh, that'll tell you,  that's our uh, war plan. That's the United States of America's war plan. That's our clas., I'll plan 5500 of these apart uh,  unclassified and you can take that and you can deviate from there  in any means you want to, but it will tell you exactly, if we have  the means to do that, then I have the means to do this. 10-4!",,,,,,,,,,0,0
"PN60: That's 10-4 uh, tell me about the caps that are on that bomb, and  that'll help me out a great deal if you could.",1,,,,,,,,reason (it would help me out),1,0
HT01: Tell you about the cap of it?,,,,,,,,,,0,0
PN60: Tell me what type of caps your using.,,,,,,,,,,0,0
"HT01: Like a solar cell, nothin' more than a battery operated. If I take  and I stick to my heart a battery operated solar sell, then, it goes down to my back and it goes through my leg and when it touches  my dynamite, then [lost sound, can't hear them at all].  [pause, lost volume]",,,,,,,,,,0,0
PN60: He has heart problems and he's very concerned about her.,1,,,,,,,,sympathy for CH31 and her husband,1,0
"CH31: Uh, tell <CH31 Husband's First Name> I'm okay, I'm a little bit scared, but I'm alright.",,,,,,,,,,0,0
"PN60: Thank you very much uh, <PN60 First Name> to <HT01 First Name>.",,,,,,,,,,0,0
HT01: Come in.,,,,,,,,,,0,0
PN60: <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"HT01: <HT01 First Name> to <PN60 First Name>, come in.",,,,,,,,,,0,0
"PN60: Okay my friend, did you hear me mention about the heart problem  that <CH31 Husband's First Name> has?",2,,,,1,,,,other: sympathy; liking: friend,1,1
HT01: I have a heart problem too.,,,,,,,,,,0,0
"PN60: <HT01 First Name>, this is uh, you and I talking uh, I know you have some  compasion for this girl's husband, there's a good chance that he may even have a heart attack worrying about her. Is there any way  that you could just let her walk off the plane now?",1,,,,,,,,other: sympathy and reason,1,0
"HT01: Negatory! <ON82 First Name> uh, <CH31 First Name> is in good hands. I don't feel as so, <CH31 First Name>  has not told me nothin' about her husband having a heart attack problem. So why should you bullshit me and tell me that.",,,,,,,,,,0,0
"PN60: <HT01 First Name> I thought we had, uh, established a bond of honesty uh, I  told you about the girl coming here, she came, I'm not lying to you about anything, the guy has a heart problem. [pause] Is there any  way that she could uh, contact him by telephone? [pause] That would  help us out a great deal if you could do that.",1,,,,,,,,other: reason and self-consistency,1,0
"HT01: Sure, if you can patch us through, hell we've got communication  through out world, patch her through and let her talk to him. [  ] enable her for right now.  [pause, distant conversation, unable to.understand].",,,,,,,,,,0,0
PN60: See em' about that.,,,,,,,,,,0,0
"CH31: Understands, I just think he's a little nervous right now, but try to reassure <CH31 Husband's First Name> until I can talk to him, that I'm okay.",,,,,,,,,,0,0
"PN60: Okay <CH31 First Name>, I'll do that. [pause] <PN60 First Name> to <HT01 First Name>. [pause] <PN60 First Name> to  the Captain.",,,,,,,,,,0,0
"CH30: Yea, this is Captain <CH30 Last Name>.",,,,,,,,,,0,0
PN60: Have you received your food yet?,,,,,,,,,,0,0
"CH30: Yea we got it, but uh, what's left, not steak and eggs, that'll do  uh, I can uh, pretty much assure the, the girl in there, uh <ON82 First Name>, that uh, if she would come out here and talk to him this whole  thing would be over in five minutes.",,,1,,,,,,Pilot persuading FBI agent: if you just let him talk to her it will be over in 5 minutes,1,1
"PN60: <PN60 First Name> to uh, <HT01 First Name>.",,,,,,,,,,0,0
"CH31: Uh, <HT01 First Name> doesn't wanna talk.",,,,,,,,,,0,0
"PN60: Okay, let me talk to [radio cut out].  [pause, distant talk in the back ground, can't pick up on it].",,,,,,,,,,0,0
"CH30: Uh, like I said I think [radio cut out] [ ] out here and talk to him uh, we'd be all be off the airplane here in about five minutes.",,,1,,,,,,Pilot persuading FBI agent: if you just let him talk to her it will be over in 5 minutes,1,1
PN60: I have to talk to <HT01 First Name> for a minute please. [pause] <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"CH31: Uh, this is <CH31 First Name> can you [radio cut out]. [long pause] he's got relatives there, I hope so.",,,,,,,,,,0,0
PN60: <PN60 First Name> to Captain <CH30 Last Name>.,,,,,,,,,,0,0
"CH30: Yea, go ahead.",,,,,,,,,,0,0
"PN60: Okay uh, tell uh, <HT01 First Name> that I'm going to talk to <ON82 First Name> and I'll be off the air for just a minute, okay.",,,,,,,,,,0,0
"CH30: Okay, that's fine.  [pause]",,,,,,,,,,0,0
"PN61: Step down for just a second, and he's gonna be coming right back,  okay. I'll get a message to him that you wanna talk to him. Is everybody still okay?",,,,,,,,,,0,0
"HT01: Number one stept out, that's two negotiator's down, uh, your the  third. Come on <PN61 First Name>, I'm gonna let you talk to the co-pilot, I'm gonna let you know everything's okay on flight <NUMBER>.",,,,,,,,,,0,0
"PN61: Okay, <HT01 First Name> I'm sure everything's okay, I'm just checkin', you  called us, I just wanted to make sure everything was still going alright. <PN60 First Name> ull be back in the plane in just a minute.  [pause]",,,,,,,,,,0,0
PN60: <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
HT01: Come in <PN60 First Name>.,,,,,,,,,,0,0
"PN60: Hello there <HT01 First Name>, ha listen uh, how are we doing now?",,,,,,,,,,0,0
"HT01: You tell me, I'm on the inside, you on the outside lookin' in, you  tell me how we're doin' <PN60 First Name>, uh, I control the [  ] goin' to this plane, everyone's happy, uh, we're sittin here, I've had me a  couple uh, I've had me two half sandwiches, the pilot drank his  I witness 13WMAZTB maken milk, 8oz. The co-pilot has to use the rest room, she's more than welcome to go use the rest room anytime she wants to, we're not holding her back, uh, you tell me how the  hell are things goin' on the outside <PN60 First Name>?",,,,,,,,,,0,0
"PN60: Okay, I appreciate that update uh, things are going fine here uh, I  understand that you talked to my partner a little bit uh, <PN61 First Name>. [pause] <HT01 First Name>.  <PN60 First Name> to <HT01 First Name>.",,,,,,,,,,0,0
"HT01: <HT01 First Name>, come in <PN60 First Name>, I've told you a thousand times. Call me  <HT01 First Name> or call me <Nickname>, come on, get it right if you don't mind.",,,,,,,,,,0,0
"PN60: Okay, I don't like <HT01 First Name> myself. Listen, I understand that you were  talking to my partner about the bomb a little bit, and I need to know uh, you know uh, tell me a little bit about this thing.",,,,,,,,,,0,0
"HT01: Okay, I'll tell you exactly how a bomb works, it works off of a  little bitty battery, like a celular battery that you have in your calculator, or a cellular battery that you have in your digital  watch. The battery and liner are in the, it runs through my back,  through my legs and connects to my bag, and that little spark, it only takes a spark to let it go.",,,,,,,,,,0,0
"PN60: Okay, don't let me cut you off, go ahead.",,,,,,,,,,0,0
HT01: <PN60 First Name>.,,,,,,,,,,0,0
PN60: How did you make that thing?,,,,,,,,,,0,0
"HT01: <PN60 First Name>, I didn't make it, it was given to me. It was a gift.",,,,,,,,,,0,0
"PN60: <HT01 First Name>, your telling me that somebody gave you the bomb?",,,,,,,,,,0,0
"HT01: <PN60 First Name>, I'm telling you somebody gave me the explosives to blow this  fuckin' plane up if I want to, I've got fifty more sticks in the whole.",,,,,,,,,,0,0
PN60: Your tellin' me you have fifty more sticks of dynamite in the whole  of the plane?,,,,,,,,,,0,0
"HT01: Negatory. I have them hiden somewhere, I've only got five sticks in my bag, only, well as a matter of fact I've only got three, I left two in my motel room.",,,,,,,,,,0,0
"PN60: Okay, let me ask you this. When things work out, how do you  propose to, to disarm the bomb and to take the wires off you and stuff.",,,,,,,,,,0,0
"HT01: All I do is remove the battery from myself, keep it out of my  reach, take the battery, chuck it out the fuckin' window, whatever I want to do with it, just keep it away from the bomb, take and pull the fuses out of the end of the dynomite and walk off the  plane. Let's face it, you coulda' slinged out of my own apartment, I can throw a stick out there if I want to, it's not  gonna explode unless it has somethin' causing it to explode, it's  very powerful though.",,,,,,,,,,0,0
"PN60: Okay, well why don't we get uh, started on doing that uh, before we  do let me ask you this now. Everybody has a boss, right? Okay. My boss has told me that your gonna have to, to uh, show some good  faith in this matter if you would uh, we've got the girl, we've  talked to your mother, we, we have her coming down here. We're asking you to let the, the girl just walk off the plane, and as  soon as you do that we can uh, bring <ON82 First Name> out, okay. [pause]  <HT01 First Name> are you listening to me?",,,1,,,,2,,commitment: let her go; authority: my boss says you have to do this,1,1
"HT01: The girl, <CH31 First Name> is come off the plane right now. Go.",,,,,,,,,,0,0
"PN60: Okay, that's good.  [long pause, radio static]",,,,,,,,,,0,0
"PN60: [static] really appreciate that, and what I wanna do, try in get  some help for you. [pause] I wanna do something for you, that's what I'm saying, because you've done something for me and uh, I  really appreciate that, okay.",,,,,1,,,,I appreciate that,1,1
"HT01: Affirmative, I let all hostages except for one off the plane, uh, I  let the whole damn slue, I coulda' taken two kids with me, two uh, two females, and about three males with me to begin with, I let em'  all off except for the pilot and co-pilot off, now I let the  co-pilot off due to the fact that her husband is uh, goin' through colonary problems, um, under complete control and I've met your circumstances, you have a boss, I've met your circumstances boss  uh, your bosses circumstances. Now tell me what the hell your gonna do for me?",,1,,,,,,,"I did you a favor, now what are you gonna do for me?",1,1
"PN60: Okay, this is what I'm gonna do for you, I know that you wanted to  uh, see <ON82 First Name>, and I know that you want to get out of there and everything is gonna be alright, so here's what I wanna do, here's  the way I would like to conclude the thing. First of all, I wanna  know from you, what doctor that you wanna see, that's very important to me that uh, I want you, I want you to get the type of  care that you want, so you tell me that please.",,,,,1,,,,it's important to me that you get the proper care,1,1
"HT01: I'm not really sure, because my own doctor's my family doctor has  uh, distrusted me uh, the doctors in Athens have got me strung out on barbs. before, the one's in Augusta really [radio cut out] doctor I wannna see, I wanna know if I need psychiatric care and  [radio cut out].",,,,,,,,,,0,0
"PN60: I can promise you this, that uh, you will definitely get psychiatric  help uh, what I'd like to do now is to proceed on with uh, with bringing <ON82 First Name> within your vision, so that you can see her, then you  can disarm [radio cut out] okay, now listen here's the way we wanna  do it uh, the first thing I want you to do is to go ahead and  disarm the bomb uh, I'll have her in your vision, stay in radio  contact with me, that's very important. [pause] Okay, you follow  me so far <HT01 First Name>? [long pause] <PN60 First Name> to <HT01 First Name>.",,,1,,,,,,here’s how I want it to go down,1,1
HT01: Come in <PN60 First Name>.,,,,,,,,,,0,0
"PN60: Okay, did you read me so far my friend?",,,,,1,,,,friend,1,1
"HT01: 10-4 and I said negatory, I've met as far as your demands as I'm  gonna met uh, meet. Now I want my demands met, I've met yours and I'm more, I've been more than glad to meet them. I could have  taken every person on this plane hostage and I didn't, the only  person on here is me and <CH30 First Name>, me and <CH30 First Name> are the only people on here. I respect <CH30 First Name>, and I don't want <CH30 First Name> to go up with me,  I'll go up by myself, I would leave him first before I'd go up  by myself, I'll go up by myself before I let uh, before I'd disarm  my bomb.",,1,,,,,,,where's the favor repayment?,1,1
PN60: <PN60 First Name> to <HT01 First Name>.,,,,,,,,,,0,0
"HT01: Meet my demands, I don't through my fuckin' bag out the window,  the whole bag, <CH30 First Name>'s seen the bag, <CH30 First Name> can tell you if I've went in the bag or not, I'm gonna through it out my right passenger  side window, if you are willing to grant me what I want.",,,1,,,,,,meet my demands and I will give up,1,1
"PN60: Okay <HT01 First Name> uh, tell me again, slowly please, tell me exactly what  you want again, I've done almost everything that you want, jus, tell me again slowly please. [pause] <PN60 First Name> to <HT01 First Name>.",,,,,,,,,,0,0
"CH30: Uh, <PN60 First Name> this is <CH30 First Name>, uh, Captain <CH30 Last Name> uh, he wants you to uh,  bring <ON82 First Name> down here just uh, within vision and at that time, I'll, he'll uh, do-somethin' else for ya and he said he'd through the bag  out the window just, uh, to it as long as he can see her.",,,1,,,,,,meet my demands and I will give up,1,1
"PN60: Okay, just stand by for a minute. [long pause]",,,,,,,,,,0,0
PN60: <PN60 First Name> to Captain <CH30 Last Name>.,,,,,,,,,,0,0
"CH30: Yea, go ahead.",,,,,,,,,,0,0
"PN60: Okay, can <HT01 First Name> hear me now, I hope he can because I need to uh, to  relay something to him, okay.",,,,,,,,,,0,0
"CH30: Yea, he can hear ya.",,,,,,,,,,0,0
"PN60: <ON82 First Name> has agreed to uh, to uh, to come out and to, to be in his  vision, but the main thing is this. <HT01 First Name> has requested some help, we want [radio cut out] come off the plane, but its even more  important to me that he gets the help that he needs. Over.",,,,,1,,,,it's important to me that he gets help,1,1
"CH30: Okay, let me talk to him real fast and get everything straight so  we don't have to talk back and forth.",,,,,,,,,,0,0
"PN60: Okay, that's good. You get right back to me please.",,,,,,,,,,0,0
CH30: Okay.  [pause],,,,,,,,,,0,0
"CH30: And ah, <PN60 First Name>, Captain <CH30 Last Name>.",,,,,,,,,,0,0
"PN60: This is <PN60 First Name>, go ahead Captain.",,,,,,,,,,0,0
"CH30: Okay uh, I think we've reached an agreement, what uh, he would  [radio cut out].",,,,,,,,,,0,0
